date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2000-10-29,10.8,7.0,14.7,0.0,0.0,235.0,10.4,43.6,1018.0,102
2000-10-30,10.9,6.3,15.0,0.0,0.0,138.0,8.3,23.8,1005.2,432
2000-10-31,7.5,6.9,10.9,4.8,0.0,223.0,10.4,35.6,1005.6,0
2000-11-01,8.6,6.3,13.0,0.0,0.0,210.0,12.2,40.7,1009.1,456
2000-11-02,10.2,5.2,14.6,0.2,0.0,155.0,10.4,31.7,1005.5,450
2000-11-03,10.1,8.1,20.1,2.3,0.0,166.0,10.4,43.6,1001.0,282
2000-11-04,5.5,4.5,8.1,1.9,0.0,233.0,9.7,29.2,1012.9,0
2000-11-05,5.5,3.1,11.1,0.0,0.0,166.0,9.7,26.3,1012.9,414
2000-11-06,8.3,2.4,14.9,3.8,0.0,134.0,11.9,36.4,989.3,72
2000-11-07,7.6,3.4,12.9,0.0,0.0,72.0,5.4,29.2,990.4,366
2000-11-08,7.0,5.3,12.3,0.0,0.0,169.0,8.3,28.1,999.9,312
2000-11-09,8.4,5.2,11.1,0.0,0.0,215.0,9.0,29.2,1011.9,216
2000-11-10,6.7,3.7,11.4,0.1,0.0,229.0,9.0,26.6,1021.4,396
2000-11-11,6.1,4.2,11.4,0.0,0.0,200.0,7.9,27.0,1024.0,480
2000-11-12,6.8,-0.8,12.6,0.0,0.0,162.0,7.9,29.9,1012.4,408
2000-11-13,12.8,3.7,19.2,0.0,0.0,110.0,7.9,27.0,1001.8,336
2000-11-14,6.9,5.1,14.6,4.4,0.0,297.0,9.7,36.4,1008.6,0
2000-11-15,7.2,4.5,9.4,0.5,0.0,191.0,5.0,18.4,1017.2,60
2000-11-16,7.0,5.2,9.8,1.3,0.0,125.0,8.3,24.8,1013.8,186
2000-11-17,3.8,3.2,6.9,3.5,0.0,278.0,10.4,26.3,1013.2,0
2000-11-18,2.8,2.0,5.3,0.0,0.0,227.0,9.0,31.0,1018.0,90
2000-11-19,3.6,-2.4,9.4,0.0,0.0,143.0,5.4,16.2,1007.5,510
2000-11-20,6.0,2.3,9.5,4.7,0.0,202.0,7.2,22.3,1006.8,78
2000-11-21,3.9,3.4,5.3,3.6,0.0,206.0,6.8,18.0,1010.0,0
2000-11-22,5.5,1.9,10.4,0.0,0.0,160.0,5.4,22.0,1013.9,120
2000-11-23,4.5,2.8,7.7,0.0,0.0,109.0,7.6,23.8,1006.5,24
2000-11-24,5.4,3.1,7.4,10.8,0.0,271.0,6.8,41.8,1011.2,0
2000-11-25,2.1,1.0,4.6,1.7,0.0,281.0,6.8,20.9,1011.5,0
2000-11-26,5.5,-0.1,9.3,0.1,0.0,226.0,14.8,60.1,1007.8,108
2000-11-27,5.2,3.6,7.8,1.3,0.0,236.0,11.5,43.6,1020.5,126
2000-11-28,7.8,3.0,11.4,3.1,0.0,179.0,6.5,19.8,1019.9,0
2000-11-29,4.6,2.4,11.1,0.0,0.0,79.0,5.0,12.6,1016.7,390
2000-11-30,4.9,1.9,11.2,0.0,0.0,72.0,4.3,15.5,1020.5,132
2000-12-01,2.9,-0.3,7.0,0.0,0.0,49.0,5.4,16.6,1019.3,210
2000-12-02,4.3,0.1,9.7,0.0,0.0,80.0,5.8,20.9,1019.0,210
2000-12-03,6.1,0.4,9.1,0.0,0.0,8.0,4.7,21.6,1021.5,132
2000-12-04,4.3,3.6,7.3,0.0,0.0,118.0,4.7,22.3,1021.2,0
2000-12-05,4.6,2.1,10.4,0.0,0.0,102.0,7.6,23.8,1020.8,450
2000-12-06,2.5,0.5,5.5,0.0,0.0,95.0,5.8,16.2,1019.6,294
2000-12-07,4.4,1.4,8.5,0.0,0.0,82.0,7.2,22.3,1013.5,294
2000-12-08,7.8,3.4,10.0,6.8,0.0,74.0,6.1,24.8,1011.4,156
2000-12-09,8.7,7.5,11.1,1.1,0.0,191.0,6.5,19.1,1018.1,18
2000-12-10,9.3,6.5,11.5,2.0,0.0,225.0,16.6,60.8,1020.6,36
2000-12-11,10.8,9.2,14.5,0.0,0.0,240.0,16.6,68.4,1026.5,264
2000-12-12,11.2,8.9,16.5,0.0,0.0,206.0,8.6,28.4,1023.8,222
2000-12-13,11.2,8.5,13.6,0.0,0.0,233.0,18.4,56.9,1019.2,210
2000-12-14,7.4,6.1,10.0,1.3,0.0,232.0,15.5,41.8,1011.0,0
2000-12-15,4.7,3.2,7.9,0.4,0.0,249.0,19.1,61.6,1006.8,90
2000-12-16,2.0,0.7,3.6,2.4,0.0,263.0,18.7,53.3,1013.2,0
2000-12-17,3.5,1.4,4.7,0.3,0.0,245.0,13.3,37.1,1015.5,12
2000-12-18,3.2,1.4,7.0,14.7,0.0,239.0,7.6,26.6,1020.9,210
2000-12-19,3.1,1.7,5.2,5.6,0.0,304.0,9.0,29.5,1022.1,0
2000-12-20,-1.0,-1.7,1.8,0.0,0.0,88.0,16.6,39.2,1024.3,0
2000-12-21,-4.2,-4.6,-1.7,0.0,0.0,90.0,11.5,30.2,1026.3,0
2000-12-22,-4.8,-6.1,-1.9,0.0,0.0,90.0,11.9,31.0,1023.4,174
2000-12-23,-2.9,-7.3,2.9,0.0,0.0,281.0,4.3,14.4,1016.0,402
2000-12-24,-2.8,-8.1,3.3,0.0,0.0,80.0,4.3,18.4,1006.2,324
2000-12-25,0.5,-2.9,1.6,1.1,0.0,10.0,3.6,17.3,996.0,18
2000-12-26,3.5,0.3,10.9,0.0,0.0,124.0,5.4,18.0,992.6,288
2000-12-27,0.8,-1.7,10.1,1.1,0.0,116.0,5.8,20.2,993.4,348
2000-12-28,1.6,-2.0,3.6,5.9,0.0,241.0,7.6,48.6,998.4,0
2000-12-29,-0.7,-2.6,0.5,1.5,0.0,202.0,7.6,24.1,1000.6,0
2000-12-30,-0.4,-1.5,2.4,1.2,20.0,243.0,11.9,36.7,1004.3,90
2000-12-31,-2.7,-4.8,1.4,0.1,40.0,239.0,13.0,45.4,1019.2,174
2001-01-01,-0.6,-6.3,3.1,0.0,30.0,102.0,6.8,27.7,1009.8,222
2001-01-02,5.4,-0.4,7.7,1.1,20.0,186.0,7.2,28.1,1004.7,54
2001-01-03,5.1,3.6,8.8,0.0,0.0,226.0,13.7,56.5,1011.9,204
2001-01-04,4.2,0.9,6.4,1.1,0.0,177.0,10.4,35.6,1007.8,0
2001-01-05,5.9,2.1,7.5,0.4,0.0,155.0,8.6,30.2,1002.2,0
2001-01-06,5.2,4.1,9.6,11.4,0.0,254.0,7.6,48.6,1006.5,0
2001-01-07,0.5,0.3,4.1,22.8,20.0,305.0,2.5,22.0,1015.2,0
2001-01-08,0.6,0.3,1.2,8.1,90.0,325.0,2.9,12.2,1014.4,0
2001-01-09,1.1,-0.6,4.8,0.0,70.0,228.0,7.6,24.1,1017.7,384
2001-01-10,2.4,-3.3,4.4,1.4,60.0,141.0,4.3,17.6,1015.7,42
2001-01-11,3.1,1.7,5.6,2.0,60.0,163.0,6.5,25.6,1019.8,0
2001-01-12,-1.0,-3.0,1.7,0.0,30.0,68.0,11.9,33.5,1025.5,78
2001-01-13,-4.8,-5.9,-1.8,0.0,10.0,75.0,16.6,43.2,1031.8,378
2001-01-14,-5.2,-7.2,-2.5,0.0,10.0,80.0,15.8,39.2,1030.7,432
2001-01-15,-6.2,-7.8,-1.2,0.0,10.0,79.0,9.0,33.5,1027.0,492
2001-01-16,-6.7,-10.3,-2.5,0.0,10.0,7.0,4.0,12.6,1025.5,330
2001-01-17,-3.2,-8.3,2.2,0.0,10.0,114.0,5.8,14.0,1022.3,468
2001-01-18,-4.4,-6.9,-2.0,0.0,10.0,56.0,5.0,11.5,1022.8,30
2001-01-19,-2.7,-7.2,1.2,0.4,10.0,55.0,4.7,14.0,1023.1,414
2001-01-20,-1.0,-3.5,1.3,0.2,10.0,61.0,5.0,14.4,1025.2,0
2001-01-21,-1.4,-4.3,1.6,0.1,10.0,63.0,6.1,18.4,1026.8,54
2001-01-22,1.9,-2.2,8.5,1.3,10.0,123.0,7.6,21.2,1014.9,180
2001-01-23,5.8,-1.6,10.4,0.1,0.0,189.0,8.6,43.2,1010.9,336
2001-01-24,6.9,3.9,10.7,2.9,0.0,179.0,9.7,34.6,1005.9,24
2001-01-25,5.4,1.7,10.5,4.0,0.0,157.0,10.4,47.9,1007.8,354
2001-01-26,3.2,1.8,6.6,0.0,0.0,194.0,9.7,34.9,1008.8,78
2001-01-27,2.6,0.6,5.1,0.1,0.0,216.0,17.3,76.7,1003.1,90
2001-01-28,1.2,-0.9,6.5,0.0,0.0,130.0,7.9,24.8,1004.2,438
2001-01-29,-0.8,-3.0,3.2,0.0,0.0,300.0,5.0,18.0,1014.8,426
2001-01-30,0.2,-3.0,1.5,0.1,0.0,355.0,4.0,14.4,1021.4,0
2001-01-31,-0.5,-1.2,2.4,0.2,0.0,0.0,6.5,24.1,1021.4,66
2001-02-01,-2.1,-3.4,-0.3,1.9,10.0,302.0,10.8,29.5,1024.9,72
2001-02-02,-2.3,-3.8,-0.7,9.5,30.0,257.0,13.3,37.1,1021.0,132
2001-02-03,2.6,-2.7,4.1,12.6,160.0,234.0,16.9,47.5,1009.3,0
2001-02-04,7.0,3.3,10.7,2.9,10.0,238.0,14.8,46.1,1007.6,30
2001-02-05,8.8,5.2,10.2,0.2,0.0,232.0,20.5,81.0,1006.2,18
2001-02-06,10.4,8.0,16.7,0.0,0.0,195.0,10.1,36.0,1011.4,336
2001-02-07,10.9,4.4,18.3,0.0,0.0,156.0,7.6,22.0,1008.2,390
2001-02-08,9.8,6.0,12.9,1.5,0.0,140.0,8.3,46.4,1003.2,12
2001-02-09,5.0,3.5,12.5,5.0,0.0,244.0,13.0,36.0,1016.8,0
2001-02-10,3.8,2.7,6.3,0.0,0.0,313.0,6.5,18.4,1034.3,72
2001-02-11,5.0,-1.4,11.9,0.0,0.0,177.0,5.0,19.1,1038.8,510
2001-02-12,8.9,0.6,14.4,0.0,0.0,206.0,5.0,19.1,1028.4,420
2001-02-13,4.8,3.8,9.9,3.5,0.0,328.0,9.0,31.3,1026.9,0
2001-02-14,3.0,0.2,7.3,0.0,0.0,73.0,11.5,30.2,1031.4,444
2001-02-15,3.8,-0.9,10.1,0.0,0.0,74.0,7.9,26.6,1030.6,582
2001-02-16,5.6,0.3,11.9,0.2,0.0,250.0,7.9,28.1,1028.1,564
2001-02-17,3.5,2.8,5.2,0.0,0.0,299.0,8.6,29.9,1031.6,0
2001-02-18,2.3,0.8,5.2,0.0,0.0,306.0,10.1,31.7,1035.5,216
2001-02-19,2.7,-0.2,4.6,1.8,0.0,273.0,10.8,34.6,1033.2,234
2001-02-20,1.8,0.9,3.1,0.4,0.0,275.0,16.9,51.8,1029.7,0
2001-02-21,3.0,0.6,4.9,4.0,0.0,253.0,22.0,58.0,1024.5,18
2001-02-22,3.2,0.3,3.8,4.5,0.0,266.0,23.0,57.6,1012.1,42
2001-02-23,0.6,-0.6,4.1,2.6,0.0,281.0,16.2,71.6,1002.7,0
2001-02-24,-1.2,-2.6,0.3,0.2,0.0,66.0,5.0,16.6,1007.7,6
2001-02-25,-3.4,-4.8,-1.1,1.3,0.0,312.0,7.2,23.0,1011.3,24
2001-02-26,-2.4,-6.1,0.5,0.0,10.0,250.0,12.6,38.2,1009.9,360
2001-02-27,-0.1,-4.8,5.0,0.0,10.0,126.0,12.2,30.2,1001.6,600
2001-02-28,-0.2,-2.7,4.5,0.0,0.0,94.0,8.6,22.0,995.4,162
2001-03-01,1.7,-1.6,5.7,2.4,0.0,248.0,13.3,45.0,998.6,354
2001-03-02,2.7,-1.0,6.7,1.3,40.0,203.0,11.5,38.9,998.6,468
2001-03-03,2.4,0.8,3.7,4.9,0.0,17.0,5.8,22.7,992.6,0
2001-03-04,4.2,1.9,6.1,21.1,0.0,216.0,12.6,47.5,999.7,0
2001-03-05,3.4,0.7,6.1,0.0,0.0,284.0,11.5,34.2,1018.1,24
2001-03-06,3.0,-0.7,8.1,0.0,0.0,85.0,10.4,28.4,1021.8,318
2001-03-07,5.6,-1.1,8.8,0.0,0.0,91.0,5.8,17.6,1015.1,78
2001-03-08,9.0,3.1,13.7,3.0,0.0,67.0,6.8,22.3,1004.3,270
2001-03-09,8.2,6.5,9.6,1.4,0.0,237.0,11.9,29.5,1008.8,0
2001-03-10,8.3,5.8,13.6,2.2,0.0,206.0,10.1,35.3,1009.5,132
2001-03-11,10.3,8.4,14.2,5.3,0.0,237.0,16.6,49.0,1012.4,96
2001-03-12,11.6,9.2,17.9,7.9,0.0,214.0,10.1,34.2,1006.3,108
2001-03-13,7.6,5.2,9.6,2.0,0.0,245.0,17.6,,1006.6,216
2001-03-14,4.0,3.4,7.9,5.1,0.0,255.0,20.2,63.4,1012.7,108
2001-03-15,9.4,3.3,12.0,0.0,0.0,237.0,20.9,67.3,1011.8,204
2001-03-16,11.9,7.2,18.5,0.0,0.0,159.0,7.2,24.5,1009.0,642
2001-03-17,9.4,8.2,12.0,4.3,0.0,269.0,9.0,30.6,1001.2,42
2001-03-18,10.2,6.7,13.2,1.5,0.0,247.0,14.8,49.0,1004.8,360
2001-03-19,5.8,4.1,9.9,0.3,0.0,261.0,21.6,67.0,1011.7,60
2001-03-20,2.1,0.3,6.2,20.9,0.0,43.0,7.9,29.5,1014.6,42
2001-03-21,8.5,1.2,11.5,9.4,0.0,170.0,11.9,47.9,1003.4,0
2001-03-22,9.0,7.1,14.3,9.4,0.0,244.0,22.7,73.4,1002.2,84
2001-03-23,11.5,6.8,17.4,10.2,0.0,207.0,9.4,56.9,1006.5,96
2001-03-24,13.3,9.8,17.2,3.1,0.0,158.0,7.6,28.8,1001.3,102
2001-03-25,9.8,9.3,13.3,3.2,0.0,227.0,13.3,51.1,997.7,30
2001-03-26,2.6,0.0,9.7,0.0,0.0,313.0,15.8,50.0,1010.1,0
2001-03-27,2.6,1.0,5.1,0.0,0.0,70.0,8.3,20.9,1014.1,6
2001-03-28,6.4,0.0,12.1,0.0,0.0,99.0,9.4,35.6,1009.7,336
2001-03-29,7.8,3.6,13.2,6.9,0.0,103.0,11.5,34.9,1003.2,300
2001-03-30,6.6,4.5,9.2,0.5,0.0,261.0,9.7,30.6,1014.6,30
2001-03-31,7.6,3.0,13.1,0.0,0.0,301.0,6.5,20.5,1025.9,504
2001-04-01,9.7,2.4,16.6,0.0,0.0,123.0,6.1,22.0,1025.7,738
2001-04-02,11.5,3.5,18.8,0.0,0.0,93.0,6.1,19.4,1019.5,702
2001-04-03,13.3,8.7,18.4,0.0,0.0,266.0,11.9,44.6,1017.3,462
2001-04-04,11.6,5.6,21.1,0.7,0.0,261.0,12.2,79.6,1011.5,522
2001-04-05,7.0,3.3,10.6,0.0,0.0,262.0,15.8,54.0,1017.8,396
2001-04-06,9.9,5.9,13.8,6.1,0.0,235.0,15.5,54.0,1013.0,114
2001-04-07,7.2,4.6,9.5,9.4,0.0,228.0,10.4,38.9,1007.0,0
2001-04-08,6.6,3.9,10.4,3.2,0.0,269.0,9.4,36.0,1013.1,186
2001-04-09,7.1,4.7,10.6,1.6,0.0,269.0,11.9,38.5,1020.5,216
2001-04-10,8.0,5.9,11.6,2.8,0.0,236.0,13.3,45.0,1013.3,60
2001-04-11,7.3,5.6,10.2,0.5,0.0,295.0,11.2,27.0,1016.4,48
2001-04-12,7.0,4.4,9.8,0.0,0.0,311.0,14.0,38.9,1022.2,72
2001-04-13,2.1,-1.2,4.9,0.0,0.0,312.0,15.1,45.4,1024.3,306
2001-04-14,0.9,-2.3,5.0,0.6,0.0,325.0,9.7,31.3,1024.8,282
2001-04-15,2.5,-0.1,4.7,8.3,10.0,246.0,22.0,58.7,1012.2,0
2001-04-16,5.1,2.8,9.6,1.0,0.0,265.0,13.7,46.8,1012.1,180
2001-04-17,4.5,2.8,7.4,0.4,0.0,278.0,11.2,32.8,1016.0,78
2001-04-18,6.4,2.7,10.5,1.4,0.0,244.0,14.8,50.0,1007.3,210
2001-04-19,3.4,0.7,6.8,2.4,0.0,284.0,6.5,24.8,1008.5,54
2001-04-20,1.6,0.3,2.8,14.7,0.0,323.0,8.6,26.3,1008.1,0
2001-04-21,1.4,0.2,2.8,5.3,20.0,304.0,6.8,21.6,1003.4,0
2001-04-22,1.8,0.4,3.5,0.6,10.0,277.0,10.1,28.8,1005.8,0
2001-04-23,6.4,-0.4,12.0,0.0,0.0,35.0,7.2,23.4,1004.2,606
2001-04-24,11.5,4.3,18.5,0.0,0.0,219.0,8.6,36.7,1012.1,714
2001-04-25,12.1,7.9,21.7,0.3,0.0,157.0,11.5,70.6,1012.2,390
2001-04-26,9.7,7.4,13.6,0.3,0.0,247.0,15.1,51.1,1020.1,378
2001-04-27,11.4,4.2,16.3,3.1,0.0,164.0,6.8,26.3,1017.1,492
2001-04-28,11.9,8.4,15.6,0.4,0.0,243.0,12.6,49.7,1014.2,204
2001-04-29,15.1,9.5,20.4,0.0,0.0,119.0,7.2,28.8,1010.4,456
2001-04-30,18.1,9.0,26.3,0.0,0.0,144.0,10.8,41.8,1007.9,696
2001-05-01,20.4,13.9,27.3,0.0,0.0,170.0,7.9,26.6,1011.9,702
2001-05-02,20.0,11.6,26.9,0.0,0.0,86.0,9.7,35.6,1012.0,822
2001-05-03,19.1,14.6,27.0,3.4,0.0,189.0,8.6,47.5,1004.1,516
2001-05-04,17.1,13.3,21.7,0.0,0.0,21.0,10.4,35.3,1003.7,612
2001-05-05,13.1,8.5,19.1,23.2,0.0,28.0,10.1,40.7,1004.1,48
2001-05-06,8.6,7.8,9.5,0.8,0.0,324.0,8.3,22.0,1013.0,0
2001-05-07,10.3,8.2,13.0,0.0,0.0,358.0,7.9,22.0,1018.1,0
2001-05-08,10.9,8.5,14.1,0.0,0.0,24.0,7.6,19.8,1021.7,12
2001-05-09,14.5,8.3,20.7,0.0,0.0,84.0,13.0,46.1,1018.8,528
2001-05-10,15.5,9.7,21.4,0.0,0.0,74.0,13.3,41.4,1016.8,810
2001-05-11,15.4,7.8,21.4,0.0,0.0,49.0,7.9,31.7,1017.0,576
2001-05-12,15.7,10.4,21.0,0.0,0.0,52.0,9.7,32.0,1017.4,864
2001-05-13,15.7,8.9,21.9,0.0,0.0,82.0,10.8,29.9,1013.0,864
2001-05-14,16.5,10.1,24.1,15.1,0.0,200.0,7.6,29.9,1008.0,396
2001-05-15,14.6,11.4,19.5,9.4,0.0,291.0,7.9,43.6,1009.1,132
2001-05-16,16.7,10.7,23.2,0.5,0.0,180.0,8.3,61.6,1011.1,636
2001-05-17,16.1,12.3,19.4,5.2,0.0,247.0,11.9,42.1,1011.8,312
2001-05-18,10.6,7.4,13.9,10.3,0.0,248.0,12.2,69.8,1017.6,174
2001-05-19,11.6,7.8,16.7,0.0,0.0,289.0,8.6,29.2,1023.5,378
2001-05-20,13.9,6.6,20.1,0.0,0.0,71.0,11.5,32.4,1021.9,744
2001-05-21,15.8,8.9,21.8,0.0,0.0,64.0,13.0,40.0,1017.1,702
2001-05-22,15.8,10.3,21.2,0.0,0.0,58.0,13.7,39.2,1015.8,714
2001-05-23,16.3,9.7,22.6,0.0,0.0,73.0,12.2,32.8,1019.4,876
2001-05-24,18.3,10.5,24.6,0.0,0.0,25.0,6.8,28.1,1017.7,828
2001-05-25,17.8,13.8,23.7,0.1,0.0,259.0,9.0,27.0,1016.1,258
2001-05-26,18.2,11.8,24.5,0.0,0.0,291.0,6.8,27.4,1019.3,822
2001-05-27,20.2,13.2,25.4,0.0,0.0,262.0,9.4,40.7,1021.1,492
2001-05-28,21.8,17.8,26.5,0.0,0.0,276.0,13.0,44.6,1021.4,438
2001-05-29,22.5,17.5,27.5,0.0,0.0,269.0,16.2,52.2,1018.6,606
2001-05-30,20.7,15.8,26.6,0.0,0.0,325.0,8.6,32.8,1015.3,822
2001-05-31,16.7,12.0,22.4,31.6,0.0,270.0,10.8,78.5,1012.3,228
2001-06-01,12.3,9.7,15.4,0.0,0.0,297.0,13.7,51.5,1018.9,240
2001-06-02,12.0,9.5,14.8,7.7,0.0,234.0,15.5,49.3,1012.4,42
2001-06-03,7.8,5.7,11.4,1.5,0.0,274.0,16.9,58.0,1014.9,180
2001-06-04,9.4,6.0,13.3,0.0,0.0,281.0,17.3,50.0,1024.4,234
2001-06-05,13.9,6.5,20.5,3.8,0.0,275.0,6.5,21.6,1020.7,858
2001-06-06,13.3,11.9,15.6,4.3,0.0,227.0,13.3,44.3,1015.0,96
2001-06-07,16.3,11.5,21.0,0.1,0.0,263.0,11.5,37.8,1014.7,462
2001-06-08,14.2,12.7,17.3,11.8,0.0,247.0,9.4,27.0,1013.1,36
2001-06-09,12.0,10.6,13.1,18.9,0.0,60.0,7.6,28.1,1013.2,0
2001-06-10,12.6,10.4,14.1,27.5,0.0,201.0,7.9,25.9,1011.3,0
2001-06-11,10.3,7.8,13.8,2.9,0.0,260.0,14.8,63.7,1019.7,288
2001-06-12,13.7,7.2,20.3,0.0,0.0,250.0,7.2,22.3,1020.8,918
2001-06-13,16.4,8.3,23.1,19.5,0.0,75.0,7.6,41.4,1014.3,792
2001-06-14,16.0,12.3,20.4,0.3,0.0,241.0,8.6,26.3,1014.6,342
2001-06-15,19.5,12.5,26.4,2.8,0.0,197.0,8.6,71.3,1012.2,810
2001-06-16,15.2,11.8,20.5,12.9,0.0,215.0,9.0,59.0,1011.7,90
2001-06-17,14.2,11.5,19.8,8.0,0.0,241.0,14.4,47.5,1011.9,282
2001-06-18,12.8,10.8,15.9,17.1,0.0,280.0,17.3,50.4,1017.8,66
2001-06-19,12.0,8.6,16.1,0.7,0.0,336.0,11.5,36.4,1024.4,102
2001-06-20,13.8,6.7,20.1,0.0,0.0,353.0,4.7,19.8,1021.2,786
2001-06-21,18.0,10.7,23.8,0.0,0.0,245.0,10.8,39.6,1013.4,738
2001-06-22,16.5,11.5,20.7,0.0,0.0,293.0,16.6,55.1,1012.4,636
2001-06-23,15.7,9.6,21.7,0.0,0.0,297.0,9.0,33.5,1017.7,864
2001-06-24,17.9,9.8,24.9,0.0,0.0,348.0,5.4,23.0,1020.7,912
2001-06-25,19.8,12.1,26.2,0.0,0.0,335.0,6.1,28.8,1021.7,894
2001-06-26,20.7,12.9,26.9,0.0,0.0,76.0,7.9,28.4,1018.4,906
2001-06-27,22.2,12.5,30.7,0.4,0.0,35.0,7.9,43.9,1012.6,690
2001-06-28,18.2,16.8,20.5,3.5,0.0,266.0,9.7,32.4,1017.6,84
2001-06-29,20.3,15.6,25.8,0.0,0.0,303.0,6.8,22.3,1021.4,804
2001-06-30,21.1,13.9,27.4,0.9,0.0,306.0,6.1,72.4,1019.5,672
2001-07-01,18.0,15.2,22.1,0.0,0.0,305.0,11.9,42.1,1024.0,468
2001-07-02,18.8,14.7,23.9,0.0,0.0,306.0,8.6,31.0,1024.3,702
2001-07-03,17.6,12.7,22.6,0.0,0.0,64.0,11.5,34.6,1019.1,912
2001-07-04,18.5,10.5,25.1,0.0,0.0,85.0,13.3,36.0,1012.5,900
2001-07-05,20.4,12.1,27.1,0.0,0.0,81.0,11.2,31.7,1012.2,870
2001-07-06,23.5,14.5,31.2,0.0,0.0,85.0,10.8,34.6,1008.2,798
2001-07-07,19.7,14.2,29.1,3.8,0.0,273.0,14.8,84.2,1009.0,528
2001-07-08,18.7,15.2,23.9,8.5,0.0,258.0,18.0,51.1,1013.2,270
2001-07-09,18.2,14.6,23.1,0.0,0.0,274.0,10.4,37.4,1015.2,558
2001-07-10,21.1,12.9,27.0,0.2,0.0,236.0,6.5,31.0,1012.5,834
2001-07-11,17.3,14.8,20.5,2.9,0.0,236.0,11.9,33.1,1015.1,48
2001-07-12,18.8,12.2,24.6,0.3,0.0,252.0,8.6,37.8,1015.1,570
2001-07-13,17.0,14.8,20.8,2.5,0.0,248.0,8.3,31.3,1013.1,120
2001-07-14,22.3,15.4,29.5,0.0,0.0,62.0,9.0,31.7,1008.6,654
2001-07-15,19.0,12.3,25.9,15.1,0.0,328.0,11.5,50.0,1011.2,324
2001-07-16,12.7,10.7,15.3,1.4,0.0,287.0,11.2,33.1,1014.1,0
2001-07-17,14.2,11.8,18.5,0.4,0.0,298.0,6.1,24.8,1011.0,252
2001-07-18,13.5,11.3,16.9,4.4,0.0,190.0,9.7,40.0,1008.5,6
2001-07-19,15.2,10.9,18.4,0.6,0.0,196.0,4.3,17.3,1007.1,84
2001-07-20,14.5,12.7,18.4,1.2,0.0,286.0,14.8,54.7,1011.8,78
2001-07-21,16.0,12.7,21.3,0.0,0.0,286.0,12.2,36.4,1020.4,450
2001-07-22,18.7,10.5,24.8,0.0,0.0,110.0,6.8,26.3,1018.8,888
2001-07-23,20.4,12.5,27.1,0.0,0.0,90.0,6.8,26.3,1015.0,822
2001-07-24,20.8,14.6,26.7,0.0,0.0,332.0,7.2,25.9,1013.6,576
2001-07-25,21.0,15.4,27.2,0.1,0.0,334.0,5.8,41.0,1015.6,498
2001-07-26,21.9,14.7,28.4,0.0,0.0,68.0,5.8,25.9,1015.3,702
2001-07-27,22.8,15.7,29.5,0.0,0.0,120.0,5.8,23.4,1015.3,726
2001-07-28,23.5,14.8,31.1,0.0,0.0,357.0,5.4,31.0,1016.8,756
2001-07-29,22.8,18.5,29.6,0.0,0.0,247.0,9.4,31.3,1018.8,342
2001-07-30,22.7,17.4,28.9,0.0,0.0,290.0,8.3,28.8,1022.4,756
2001-07-31,24.9,16.1,31.8,0.0,0.0,292.0,6.8,29.9,1020.5,840
2001-08-01,24.3,19.8,29.6,0.0,0.0,311.0,8.6,29.5,1019.6,702
2001-08-02,24.8,16.8,31.9,0.0,0.0,79.0,10.1,29.9,1013.0,768
2001-08-03,23.0,18.3,29.6,25.5,0.0,267.0,11.2,61.6,1013.2,420
2001-08-04,17.9,14.6,23.5,28.6,0.0,270.0,8.3,62.6,1017.7,270
2001-08-05,17.5,13.7,22.3,0.3,0.0,238.0,10.8,41.4,1019.6,396
2001-08-06,18.7,13.4,24.4,0.0,0.0,231.0,9.0,39.2,1017.1,414
2001-08-07,20.3,17.0,25.7,0.6,0.0,258.0,13.0,46.1,1013.3,420
2001-08-08,19.2,17.2,21.9,3.0,0.0,205.0,9.7,33.8,1011.7,174
2001-08-09,19.4,15.8,24.5,24.9,0.0,232.0,7.9,23.0,1015.6,222
2001-08-10,15.6,12.1,19.6,3.5,0.0,261.0,9.4,37.4,1021.3,180
2001-08-11,14.7,10.3,19.6,0.0,0.0,299.0,6.8,28.4,1026.2,384
2001-08-12,16.9,10.0,23.2,0.0,0.0,80.0,5.8,22.3,1021.8,780
2001-08-13,20.0,14.0,26.5,0.0,0.0,240.0,8.6,28.8,1016.7,732
2001-08-14,22.4,14.1,29.9,0.0,0.0,106.0,9.0,35.3,1016.0,816
2001-08-15,24.0,15.8,32.1,0.0,0.0,69.0,5.8,22.3,1015.8,810
2001-08-16,25.0,18.1,31.5,14.8,0.0,264.0,8.6,70.9,1015.2,744
2001-08-17,19.7,17.7,24.5,1.0,0.0,34.0,6.8,37.8,1017.1,156
2001-08-18,20.9,15.7,26.5,0.0,0.0,75.0,5.4,22.7,1012.2,552
2001-08-19,21.8,17.5,27.0,0.0,0.0,263.0,7.9,33.5,1011.2,708
2001-08-20,17.9,16.6,18.8,0.5,0.0,264.0,10.1,40.3,1014.4,6
2001-08-21,16.9,14.6,19.1,1.6,0.0,310.0,4.3,15.5,1019.3,12
2001-08-22,18.6,13.6,24.0,0.0,0.0,,,,1020.8,450
2001-08-23,20.0,15.1,25.9,0.0,0.0,70.0,7.9,33.1,1019.6,654
2001-08-24,20.9,14.5,27.6,0.0,0.0,70.0,6.1,23.0,1018.4,732
2001-08-25,21.5,14.8,29.1,0.0,0.0,69.0,6.5,28.1,1018.2,762
